1081.5,1747359
1087.8,2624008
1069.85,2597336
1060.85,2353517
1009.05,1470205
994.65,2467620
999.5,2011507
1029.35,1431232
1028.6,2302319
1025.95,1173614
1008.85,3676934
1004.8,4436510
999.7,6313534
977.7,5491598
1032.9,3454029
1072.65,4212747
1133.1,2909125
1159.8,2270810
1170.65,2498567
1195.55,2301785
1226.85,2285391
1260.3,2322312
1331.85,1463224
1315.65,1414147
1310.3,1698672
1294.6,2267671
1272.15,1964957
1277.1,1995115
1279.65,1781412
1265.95,3776235
1224,3590570
1189.25,2650406
1227.1,1697192
1227.45,2591542
1244.6,2808255
1232.75,2483890
1236.5,3480940
1288.4,1544138
1326.85,1377704
1330.4,1998335
1374.25,1342702
1392.6,1572009
1393.7,1613251
1380.25,1860570
1389.95,2212366
1390.05,1842430
1413.15,1464949
1417,2769452
1350.75,553393
1337.05,4839313
1294.25,4233039
1335.3,5783973
1385.2,1551594
1400.05,1800314
1348.7,1589099
1380.15,1206890
1407.55,1471009
1419.1,1168740
1443.6,1721593
1409.8,1352020
1385.3,1480833
1393.15,1769145
1343.05,1541672
1338.7,2926169
1319.2,2412293
1357.6,3043429
1369.5,4265196
1403.7,1804389
1445.65,1241010
1426.55,1933112
1451.25,2883306
1491.55,3444665
1559,1514862
1562.9,2503203
1561.25,2015110
1608.8,1779406
1590.65,2050439
1608.65,1956910
1634.85,869445
1645.45,1771662
1692.55,1955931
1711.25,2330561
1680.05,2107322
1644.3,1603042
1625.25,1764346
1609.3,1421544
1608.95,2031222
1614.25,1818390
1531.35,1834986
1546.5,1902457
1558.05,1309160
1592.85,1304526
1562,1613412
1545.55,2858253
1628,1279220
1643.4,1371866
1625,1217049
1646.85,1333056
1640.4,950314
1657.4,1477034
1612,2929870
1631.25,3179356
1638.65,2031428
1648.6,1223959
1658.75,2833569
1734.05,788700
1764,787521
1725.55,898004
1740.25,1110391
1758.8,1545582
1778.3,1867846
1852.35,843465
1827.25,835367
1789.55,1401422
1802.5,918513
1814.65,953120
1792.55,933371
1823.05,912978
1818.45,1436529
1800.5,858570
1779.15,1434353
1832.8,788910
1836.6,1217320
1863.45,1777514
1806.6,963185
1791.6,885087
1790.2,1188919
1807.5,882154
1823.75,1938356
1800.2,1465136
1800.9,2289063
1786.5,2162657
1739.45,1807828
1668.1,807865
1653.6,895979
1642.55,904506
1660.8,1268766
1679.9,756472
1678.1,1022026
1717.9,626296
1727.45,788672
1707.9,877116
1694.05,1427565
1725.95,1294255
1702.7,715768
1705.6,1245656
1727.8,1231355
1712.75,2771995
1672.1,1433110
1684.95,1875422
1642.35,1381730
1630.95,916162
1638.3,991172
1638.35,2214503
1604.5,1850665
1642.5,2164218
1612.5,1694416
1652.25,4954723
1594.85,8412164
1507,1126664
1505.55,1206392
1516.85,1024916
1528.5,1706662
1501.25,1673815
1522.65,890337
1541.95,666121
1550.85,920527
1546.1,1316202
1532.55,1306904
1541.9,1358488
1537.4,2198758
1604.7,1181731
1595.55,1824220
1660.15,1337580
1687.35,840286
1713.35,1020879
1723.3,969882
1707.25,1266340
1706.15,1451550
1704.15,1599258
1678.15,2512511
1727.65,2682799
1717.8,2438202
1668.1,1067071
1678.45,2181423
1669.5,1564894
1655.55,1535197
1667.5,1559483
1689.3,1553111
1647.05,1414388
1651.9,4093667
1656.65,2819017
1646.9,2297038
1638.35,3033290
1598.4,1905203
1549.75,1179953
1530.65,1166879
1520.95,668558
1506.3,988363
1516.2,1026648
1523.15,955117
1542.75,1441339
1524,1706982
1562.15,910551
1541.6,1149786
1554.2,915555
1570.45,942765
1565.15,1824616
1570.05,1784711
1610.8,2234657
1664.75,2849573
1611.25,2147906
1527.95,3082259
1513.95,2441027
1516.4,2730357
1600.95,991503
1605.85,1277649
1652.35,1587290
1639.15,1733921
1695.45,1699104
1654.5,1110129
1624.75,1758065
1660.15,2700715
1556.1,1682625
1491.7,2828497
1481.85,2317712
1506.9,1553166
1539.25,1535729
1570.05,1684486
1630.6,2559417
1573.5,1507435
1578.5,2758359
1641.1,1422753
1607.3,1864238
1645.35,1973876
1666.7,2388046
1658.85,1378044
1649.45,1518993
1656.15,1729930
1651.5,2147295
1684,1499896
1679.7,3205579
1710.05,2764344
1748.25,2045157
1760.15,3261251
1780.45,2327616
1780.75,1956333
1846.25,1296544
1877.9,1833539
1928.5,1449534
1975.6,804578
1980.5,657127
1979.25,768858
1975.45,868680
1956.7,410495
1939.75,589705
1950,584368
1960.2,619036
1935.15,844027
1955.2,654390
1975.3,619531
1978.25,1018603
1983.3,859326
1999.35,995221
1999.85,796917
1962.35,1234450
1943.75,1676627
1940.35,921342
1994.15,914755
2016.5,690012
2009.4,665155
2021.35,746790
2015.05,1166891
2029.3,1008030
1950.05,1084165
1964.9,589931
1937.15,1330262
1934.15,2021770
2016.9,1146774
2049,1011895
2044.35,613597
2048.6,1707016
2038.35,1207452
2005.55,1397365
2084.8,652608
2080.25,1191847
2128.4,737027
2163.45,450012
2172.85,547745
2160.55,838984
2171.65,101445
2171.95,1082993
2148.9,1126956
2133.2,2097358
2084.05,1731708
2027.8,1157851
2000.55,2023250
2013.4,570118
2040.55,637961
2034.65,946884
2019.35,442353
2043.2,848750
2005,873900
1995.8,1132367
2015.4,2892434
1988.6,991477
2012.05,1635078
2078.1,1684008
1999.5,894891
2038,529837
2043.35,864477
2036.75,811659
2072.4,449066
2053.35,750802
2067.5,970351
2098.65,1424909
2053.15,1117543
2040.3,1066927
2047.35,1084211
2026.8,1172939
2019.15,1240582
1998.3,1128046
1991.65,2027338
2039.9,2724910
2000.05,1515463
1963.15,995528
1934,982102
1917.95,999094
1920.2,851708
1904.5,1260993
1881.5,707743
1866.55,658474
1876.25,1184480
1833.9,668731
1835.05,363992
1841.35,582198
1833.7,542800
1813.65,879436
1818.75,452470
1839.65,500666
1864.75,1122965
1851.15,685935
1860.6,462701
1878.4,1276542
1868.8,1893328
1818.4,667066
1792.1,908624
1773.55,803056
1789.9,784448
1808.7,539807
1802.6,783530
1813.5,1032565
1827.35,1023524
1812.9,613802
1801.5,786261
1808.7,987373
1806,1057681
1785.15,1188686
1812.3,602029
1794.3,1070201
1817.95,1996576
1823.65,1682041
1863.65,4507883
1919.95,732900
1937.85,1267410
1927.3,1040417
1915.55,911037
1904,1020034
1894.3,1044107
1870.6,1106030
1873.85,1197355
1883.85,2007054
1838.85,1194739
1826.15,1064963
1822.15,624214
1819.9,1039221
1786.85,556926
1799.7,507902
1790.85,424606
1786,460360
1794.15,616258
1808.95,1203886
1796.8,1400001
1792.9,745042
1759.1,768699
1791.65,1668364
1765.05,2502581
1825.15,1451144
1836.35,1338236
1798.5,2484248
1777,2772966
1721.2,881704
1724.45,1378523
1703.9,1334314
1677.05,1008628
1672.4,1360977
1642.75,997332
1627.4,905463
1640.2,547079
1672,683935
1666.75,1265178
1631.55,1184074
1593.6,804833
1631.35,853102
1626.55,859922
1628.85,1632871
1607.75,1103092
1558.5,1857701
1631.4,1212306
1608.55,1342618
1642.1,1962709
1633.6,3659930
1661.05,4689055
1606.9,3586404
1529.35,763975
1571,719116
1563.9,967712
1544.25,851246
1546.8,1232252
1517.35,1401904
1526.9,1251603
1538.85,982854
1549.35,1179732
1591.9,563111
1615.05,652128
1599.55,1030097
1592.65,975545
1629.55,777400
1620,509139
1617.6,1649922
1572.3,1525380
1577.8,907380
1588.9,1181818
1576.35,945725
1574,1095293
1572,1522936
1598.25,1115977
1605.4,1523840
1640.75,1302431
1625.9,925464
1646,1605660
1652.05,1563743
1646.35,799350
1650.7,695768
1630.85,1382500
1637.3,667106
1663.95,1282105
1632.9,879441
1641.55,1654128
1615.15,768080
1614.35,903648
1621.3,1006147
1615.8,1028499
1626.95,1606905
1599.2,964908
1553.8,1297098
1564.75,1456043
1572.6,864020
1576.15,758363
1588.9,1063125
1603.2,1277722
1587.5,1086205
1589.05,808966
1578.15,831704
1585.4,1067285
1564.3,1871234
1535.6,2427026
1501.15,1773600
1489.6,937518
1491.55,677119
1478.45,945815
1476.25,692086
1474.3,886469
1445.7,876159
1433.05,737982
1448.1,521455
1436.2,1132684
1461.85,1615138
1444.45,1563230
1429.9,116464
1424,2206654
1444.8,1617455
1450.15,2680499
1396.4,2378325
1417.25,2660622
1423.85,3588972
1431.5,4143325
1458.05,2353699
1490.45,1770554
1471.7,5763805
1524.1,4949907
1635.95,1013877
1642.5,1023989
1654.75,710463
1651.2,1434130
1668.4,1737040
1673.2,810134
1679.25,1387134
1677.3,993580
1678.15,1307102
1667.6,903565
1675.65,1367204
1694.4,1192884
1691.4,471122
1677.6,1265716
1663.5,551685
1683.5,839524
1682.15,1048109
1672,1289982
1616.9,688291
1610.05,1025087
1650.05,732455
1659.9,718964
1683.05,1255738
1681.9,1389417
1699.95,1306450
1690.65,1590317
1687.65,1427611
1656.8,957403
1656.4,914899
1637.25,690448
1622.9,603270
1624.45,1052984
1626.6,1106080
1629.2,1039533
1614.6,1002950
1589.45,2661171
1631.1,1531889
1650.8,891917
1649.3,1118294
1635.5,648190
1633.75,1375106
1614.75,924313
1627.85,1223655
1656.3,1006933
1652.95,1064785
1644.4,1043848
1640.4,1665792
1639.05,1638198
1597.45,1451747
1601.45,1347263
1579.55,1670999
1542.3,2451066
1546.65,1819169
1526,2022545
1568,1974901
1572.1,3335397
1591.15,1966543
1557.05,1926640
1580.15,2213011
1570.4,4461817
1609.8,3311473
1673.15,2193216
1673.8,1772623
1690.25,235583
1695.2,1730960
1692.85,1399155
1690.05,1001412
1657,1083277
1633.3,1365798
1650.8,2460679
1677.25,2608522
1680.6,1334774
1654.5,1120989
1665.2,1109407
1689.2,1528463
1649.55,984545
1646.35,987567
1658.35,1909635
1635.1,1315526
1668.6,1241997
1655.1,1130845
1645.6,1289430
1631.05,1533788
1629.5,1486032
1604.85,843338
1627.95,1563940
1600.95,1613343
1602.05,1384905
1617.65,1745655
1598.4,1235240
1567.4,1496936
1514.75,1075988
1532.2,1004480
1550.55,1499348
1567.45,1811293
1618.35,2174757
1600.45,1778025
1575.45,1168284
1573.5,2251640
1550.3,2416181
1483.3,2069512
1482.95,2050482
1482,2461278
1478.5,2594804
1412.9,1773114
1486.45,1478560
1495.45,1688618
1422.1,2178526
1444.7,1845932
1436.15,1706953
1466.4,1648156
1487.05,2143082
1516.2,1660034
1519.35,2071762
1519.75,1402281
1506.35,2133110
1492.85,2311886
1466.05,2229526
1493.85,1742162
1500.3,1644971
1499.6,2099702
1489.8,1954082
1448.7,2204316
1472.55,2125023
1457.9,2212075
1419.45,2932725
1379.1,5104250
1430.65,2476168
1367.6,2701362
1330.1,2165124
1356.55,2941949
1389,2644463
1414.4,3486910
1500.15,3430775
1464.15,4516491
1607.55,1924904
1567.05,2327607
1573.75,2239803
1567.8,4043904
1621.8,2227261
1610.4,3650487
1529.35,3106209
1508.6,2495660
1486.4,3260544
1513.15,2362521
1497.05,2366878
1415.75,2866779
1468.85,3787355
1525.5,2951568
1506.3,2764736
1581.8,3508339
1629,4316169
1628.75,4834859
1572.8,3824570
1480.3,4738644
1522.6,3671521
1455.4,2718237
1405.35,2714816
1413.25,3412220
1400.65,2848963
1402.2,3205517
1345.7,5102597
1312.2,2055060
1252.8,1833234
1304.95,2135613
1300.75,3640173
1238.3,3832092
1361.3,6653655
1343.15,10360285
1231.65,30430
989,2633408
946.4,2313676
976.35,2853611
982.4,3093279
963.8,2439962
991.4,3377861
987.6,1989382
970.95,3241125
981.45,3470807
952.85,3628933
879.35,3354869
873.15,4085859
907.65,3870357
886.55,2457217
863.5,2810112
826.35,2411630
853.3,2551720
884.25,3025123
869.25,6394564
832.05,6508566
878.25,5130630
826.4,9164469
832.45,4696523
806.95,6108232
770.3,5133778
717.75,5083067
672.45,2403262
671.4,3350294
651.65,2767028
680.4,2936662
662.15,6201505
623.6,3358100
607.85,3418094
604.75,3115427
585.1,4734644
609.4,3512553
635.75,3451105
617.6,2096594
626.9,2128373
615.2,3152790
576.1,1804546
562.05,1967112
580.85,2926942
568.75,2453164
580.45,2378856
572,2852371
584.2,2515769
613.75,3562942
609.9,4050132
611.9,2984669
624.5,2484413
621.45,2487029
640.35,2662442
651.95,2083484
658.4,2291841
666.8,2692627
702.2,2579847
682.45,1819269
689.45,2731974
698.55,3697820
674.4,3244637
638.9,2253329
636.6,2722173
655.3,3255309
657.6,3339657
660.55,3154211
690.25,6013127
661.05,3840813
671.7,4560010
637.75,3610828
641.05,2820443
664.65,3227986
685.15,2062466
708.7,1934552
727.65,2000051
717.15,2294269
706.9,2622282
709.2,1833665
699.85,1696265
688.3,4621188
720.85,6501868
774.65,3768280
850.2,3400423
857.3,2509321
825.35,2249575
821.75,2509034
773.75,1836663
771.9,2051074
742.2,1998439
744.6,1471461
765.45,2311491
774.6,2986381
815,1926300
819.3,2473924
810.9,3274935
785,2866466
810.55,3439719
822.25,4391994
788.15,4412373
782,3194794
779.8,3734638
739.15,3290835
729.1,2693444
748.2,4293640
690.95,3166359
679.8,4237605
702.95,2953388
727.25,3315110
751.15,2779267
736.8,2323318
758.7,3363433
757.2,3465444
711.95,2830903
732.15,3038336
763.45,2207449
790.2,3707824
791.95,3917615
824.5,3613238
864.05,2659531
922.8,3435688
870.35,2514669
859.3,2875688
865.75,2745626
923.1,2971232
897.4,4098864
807.05,4646471
759.8,2988638
768.9,764646
723.5,3011595
768.45,3609215
832.5,3995728
815.65,2903341
859.6,4176569
811.7,3824580
799.7,3963529
823.5,4923830
895.6,5386871
1005.1,3131674
986.1,2942676
890.35,4273311
966.5,4084048
1008.05,5760151
1083.95,2580855
1159,2824863
1216.1,2674530
2446.4,2797581
2347.25,2043464
2468.7,1492707
2565.5,1421579
2550.55,1249770
2531.5,1266716
2570.6,1393773
2644.15,1407162
2553.35,1784700
2503.5,1192420
2525.4,1399100
2541.6,1534151
2639.15,1369861
2664.7,1192528
2716.05,1078709
2738.95,1008977
2737.5,1843406
2616.05,998036
2670.85,986215
2687.8,1666233
2566.1,811211
2593.75,1022839
2500.8,1588924
2577.4,721523
2618.6,765127
2607.9,838472
2604.95,1441063
2628.1,975076
2715.15,755575
2675.1,913611
2695.05,932792
2661.15,1382180
2787.95,1347624
2845.7,1770347
2892.55,1339035
2836.35,1625934
2758.6,1004558
2761.2,2540292
2698.25,1431549
2657.45,1192955
2689.9,1631992
2605.55,1379387
2590.1,2716661
2546.65,2562465
2720.15,2509959
2625.5,1627009
2714.7,1662471
2772.9,2774241
2571.9,1652552
2511.95,2016352
2547.55,1577615
2442.95,1636753
2263.9,1107543
2279.3,777424
2386.8,1174643
2354.15,1438322
2532.4,1438097
2523.2,1350843
2397.1,1547455
2361.8,1269799
2381.45,1726222
2231.9,1658127
2296.05,2036462
2142.35,1278696
2184.7,1521737
2265.8,2068597
2357.65,1465481
2313.25,1685608
2303.55,1630294
2397.25,1619238
2564.2,1378682
2619,1025275
2751.05,765060
2842.5,1685310
2733,767520
2713.15,949208
2704.4,1083677
2653.4,809793
2585.35,1280815
2599.4,1456690
2680.8,1435921
2716.45,1999504
2756.15,1287843
2847.1,1736787
2919.85,1219699
2982.65,2290098
2882.25,3984640
2708.25,711322
2744.05,617037
2747.85,861044
2843.9,795043
2918.35,756974
2992.7,609775
2973.05,557000
2998.75,897075
2969.1,1092464
2828.15,727790
2815.05,885700
2842.55,872174
2836.15,756357
2890.75,886140
2992.6,946317
3063.05,935445
3133.8,1077057
3135.05,865491
3003.25,776521
3008.75,891734
2948.5,538037
2981.85,1003908
2936.85,918361
2904.4,988624
2922.25,778666
2849.9,956075
2773.55,691919
2803.3,806058
2806.6,913632
2777.05,1197971
2688,1241854
2636.75,1367243
2584.15,2449331
2719,1507830
2686,2012391
2845.55,1250947
2869.5,1077070
2897.45,1266549
3035.95,844586
3150.75,813887
2959.95,943563
3055.75,594615
3056.85,822354
2937.05,1088513
2841,1103047
2765.3,1059437
2707.95,966468
2907.35,849036
2808.55,1014907
2942.6,1105830
2916.95,1448478
2728.2,3458390
2985.9,1842941
3201.1,657047
3221.65,904021
3342.65,542742
3521.25,762321
3641.55,650121
3641.5,786369
3525.85,412741
3484.1,447393
3428.55,397970
3451.7,443511
3462.6,440663
3554.15,424295
3508.8,312760
3538.15,694765
3501.35,1247963
3277.45,603267
3267.3,1064676
3317.45,1294784
3528.25,846003
3634.25,531071
3783.05,375153
3856.3,439386
3812,480079
3721.9,724998
3646.85,1240569
3707.45,585042
3774.2,591964
3842.4,678362
3892.65,650548
3529.25,1215046
3751.3,1501680
3664.8,1545640
3696.55,1643305
3939.15,767021
4082.1,648019
3977.35,688032
4061.85,689947
4169.2,485863
4176.9,583226
4211.25,569346
4342.75,572688
4337.5,1088518
4282.95,883455
4248.85,1007821
4054.85,680108
4138.35,389621
4146.25,206138
4167.4,207866
4155.75,375797
4157.3,633940
4194.1,550673
4090.7,503295
3988.35,502630
3989.95,608106
3963.45,1238313
4078.1,792405
4174.2,704678
4239.2,424567
4287.45,532399
4290.8,360166
4230.1,502931
4264.8,550569
4302.65,476122
4320.3,585426
4234.45,399107
4179,454027
4128.75,776578
4087.95,997979
4114.65,627908
4174.1,448573
4179.5,616784
4099,715377
3955.6,1688511
4107.5,942086
4334.65,987053
4368.5,806078
4376.65,816960
4504.4,761441
4506.7,1055036
4372.9,1245775
4168.95,1595068
4127.45,180171
4125.05,1559261
4111.95,1718940
4123.1,1365477
4283.2,2034880
4460.4,1717928
4424.25,2319839
4243.25,956229
4316.9,1711790
4267.75,2738438
3872.8,3106806
3446.2,1143685
3403.75,899914
3335.75,1297098
3108.05,1214889
3014.05,937233
3178.35,1807885
3295,1848426
3346.3,838241
3418.9,887158
3356.95,1524676
3484.1,1141080
3371.35,1802903
3163.4,1044075
3020.45,999406
3089.65,2243075
2902,752325
2903.6,1171611
2818.75,654971
2807.95,673899
2834.15,1526391
2844,455083
2867.7,1057206
2900.55,1203687
2786.45,618471
2749.3,1398743
2669.95,1062480
2618.55,651443
2590.7,334465
2591.25,677358
2567.4,495789
2565.3,436973
2589.55,571099
2577.2,366304
2590.85,525129
2599.25,400985
2589.3,619669
2624.85,801021
2586.75,595291
2582.8,526001
2588.65,1083071
2591.7,719919
2553.1,736448
2533.7,676550
2444.95,675329
2396.5,1328583
2382.95,917168
2306.55,976249
2349.75,888427
2308.05,1765100
2320.5,1363524
2420.9,493576
2436.05,611070
2428.7,994076
2450.2,722157
2492.5,929410
2454.45,993459
2448.4,1071219
2520.15,812626
2488.5,1344964
2485.15,1518690
2607.8,1732142
2443.3,1374997
2420.2,2255646
2544.65,1534242
2568.9,1237307
2670.25,1463581
2625,1325697
2478.95,1830239
2379.55,1494942
2330,896864
2392.25,624684
2415.35,649772
2399.65,1070980
2377.85,516443
2381.4,642486
2389.2,813047
2415.95,950090
2364.65,880818
2331.15,1041297
2293.25,700288
2261,981437
2235.45,679359
2198,732780
2153.5,461991
2143.8,427677
2160.2,680087
2174.05,1030634
2107.5,805468
2105.45,2031800
2026.65,860865
1995.9,846954
1926.9,641314
1947.7,979286
1924.1,1161474
1868.45,1050836
1906.75,940977
1891.65,886261
1884.65,819388
1896.95,674879
1921.15,817122
1944.75,803198
1971.85,590034
1999.95,748875
2009.9,1693384
1994.85,3389267
1856.15,1546645
1783.65,552448
1738.85,565747
1703.95,408952
1723.85,575963
1733.8,554765
1736.1,259984
1731.75,344253
1724.55,416494
1714.1,345364
1673.6,443025
1687.95,314002
1688,403143
1690.45,241141
1713.15,311475
1699.5,276114
1697.55,287412
1697.75,541534
1743.2,605715
1698.4,476389
1683.9,345781
1716.45,611326
1689.7,418540
1705.8,418585
1700.7,297896
1697.9,403058
1661.45,598401
1660.8,317956
1669.15,883686
1661.15,960275
1614.1,519243
1566.6,760219
1584.8,695544
1581.1,716209
1597.4,576473
1548.55,531315
1549.3,663370
1528.95,612743
1525.2,868250
1620.1,723765
1616.3,854869
1567,851081
1618.3,559718
1626.15,1134041
1573.8,774376
1505.65,400624
1475.3,407341
1467.75,383499
1447.3,938150
1487.95,585508
1486.7,677452
1531.45,348447
1498.7,624480
1484.1,729520
1523.35,593956
1454.7,1012244
1430.95,721730
1383.3,1254915
1462.35,1150545
1543.85,1077993
1489.85,1669917
1564.05,941852
1593.5,757949
1611.15,808876
1653.6,1062337
1658.25,648399
1669.2,423549
1693.6,507986
1695.2,843805
1614.05,722271
1614.15,1094908
1660.6,780183
1716.15,1021380
1756.75,669766
1742.35,934851
1701,509541
1692.8,434524
1680.3,935219
1602.05,331087
1589,640728
1612,460324
1615.15,881018
1583.4,449537
1537.9,427927
1551.75,372568
1569.25,361657
1590.4,766204
1555.15,669926
1521.7,537273
1500.65,457781
1466.2,592342
1439.3,268886
1410.05,500607
1430.95,447539
1461.7,356408
1470.8,345218
1493.35,662154
1476.35,681368
1460.15,173845
1445.9,199074
1436.2,440536
1451.25,329910
1452.2,369503
1433.75,382599
1403.25,512639
1409.8,1020662
1416.25,1093423
1471.95,513330
1460.7,472048
1452.1,554219
1419.05,1031105
1392.6,1861328
1436.5,1017707
1450.75,318660
1469.65,634314
1462.75,746370
1462.5,1218313
1423.4,830563
1379.45,395840
1364.55,623805
1380.55,318419
1381.8,523147
1395.55,272464
1386.3,616077
1401.6,1422512
1373.95,849873
1347.3,829320
1327.4,1130621
1353.8,1271112
1351.85,706544
1349.25,732967
1346.1,716316
1337.4,428915
1335.55,444897
1310.8,414354
1312.45,505941
1322.15,563103
1343.55,548558
1340.65,876854
1338.75,688388
1321.65,670787
1312.2,757233
1301.2,810993
1268.85,679727
1269.55,1054375
1274.3,378526
1275.9,99741
1279.65,722427
1276.9,1158211
1305.35,1101309
1291.45,636598
1310.05,1007947
1268.95,716751
1271.55,444813
1261.2,503403
1282,325819
1291.2,544748
1267,326357
1264.1,483420
1232.1,476835
1252.35,536948
1272.45,432513
1263.05,1516934
2589.6,843296
2619.3,780928
2611.3,633325
2658.8,816514
2686.95,767851
2695.35,829934
2645.3,765471
2694.3,926700
2641.05,1256059
2536.4,427928
2524.35,403115
2459.1,489749
2467.05,650271
2552.3,394614
2567.8,756310
2556.05,688479
2465.65,237139
2485.25,347598
2429.05,247246
2403.75,193354
2430.5,186494
2433.95,300108
2415.4,300608
2349.25,212610
2363.75,228059
2360.1,120219
2396.05,341928
2369.05,174428
2359.5,184401
2395.35,389883
2381.6,367811
2307.6,227943
2320.55,427408
2320.35,295592
2319.7,468375
2283.1,236652
2214.65,382111
2235.75,292588
2268.4,403245
2270.05,316272
2248.85,585222
2209.55,201650
2184.8,152732
2199.4,249251
2157.85,282036
2114.6,352776
2066.35,616322
2023.4,372433
2134.25,221924
2048.7,381457
2070.35,360453
2129.5,276578
2194.95,266334
2252.85,384688
2259.7,418041
2171.35,140755
2178.45,294558
2172.55,355520
2214,421984
2276.1,423655
2191.8,386427
2271.2,215403
2242,406199
2123.6,293316
2069.9,217330
2084.25,409229
2080.85,442948
2179.95,37875
2171.85,511410
2191.45,697891
2026.1,467964
1960.95,517104
2053.1,551350
2097.35,1202943
2048.1,858261
1836,521975
1849.2,532666
1971.45,648834
2024.85,840406
1881.95,1230945
1991.45,1054703
2129.05,722690
2268.25,630669
2192.3,468107
2182.95,629277
2318.35,469705
2450.95,480910
2444.85,504663
2352.05,793496
2291.2,1198219
2270,609739
2334.65,544519
2325.6,533520
2480.4,536470
2542.35,509623
2685.15,300189
2631.75,577574
2706.3,386175
2837.65,524240
2764.15,103637
2814,282865
2777.85,351956
2719.55,179744
2734,350002
2638.05,314036
2686.6,217122
2724.9,197658
2714.8,53171
2694.8,329279
2711.05,276140
2660.4,516907
2688.6,255603
2762.95,408353
2705.85,371212
2653.35,205261
2647.75,269771
2633.7,608011
2538.95,236268
2492.85,585523
2557.4,538132
2655.05,409701
2639.8,931335
2641.85,816307
2534.5,387911
2497.6,393569
2432.7,328306
2475.4,292297
2414.65,311225
2420.35,332307
2460.35,227926
2446.5,326489
2401.25,358281
2388.2,526231
2463,601797
2446.95,396807
2467.75,436844
2505.75,588583
2542.15,367252
2536.55,492163
2516.45,456978
2445.2,560846
2439,896373
2499.75,682749
2414.2,464156
2409.45,648786
2473.25,855383
2449.55,605989
2396.95,924857
2372.2,594078
2343.95,486684
2297.6,521820
