1094.45;1089.6;1092.025
1089.75;1084.35;1087.05
1084.4;1081.8;1083.1
1082.4;1089.35;1085.875
1089.75;1097.35;1093.55
1097.6;1080.25;1088.925
1080.25;1073.75;1077
1072.7;1078.95;1075.825
1077.9;1085;1081.45
1085.05;1088.35;1086.7
1089.3;1086.5;1087.9
1086.25;1076.35;1081.3
1076.3;1077.9;1077.1
1078.45;1082.9;1080.675
1081.4;1070.9;1076.15
1070.6;1056.05;1063.325
1057.8;1037.65;1047.725
1036.35;1046.2;1041.275
1059.8;1037.2;1048.5
1037.15;1034.6;1035.875
1034.75;1041.85;1038.3
1040.25;1055.3;1047.775
1056.55;1054.8;1055.675
1054.3;1047.4;1050.85
1047.25;1063.6;1055.425
1063.75;1057.5;1060.625
1058.2;1048.6;1053.4
1048.6;1048;1048.3
1048.15;1044.45;1046.3
1044.45;1036;1040.225
1036.2;1058.2;1047.2
1058.95;1059.3;1059.125
1059.3;1064.3;1061.8
1064.15;1065.6;1064.875
1065.6;1066.15;1065.875
1066.2;1070.15;1068.175
1070.1;1055.55;1062.825
1055.6;1049.65;1052.625
1049.6;1052.95;1051.275
1053.65;1063.4;1058.525
1063.55;1058.85;1061.2
1058.7;1046.6;1052.65
1046.55;1040.7;1043.625
1040.3;1031.25;1035.775
1031.05;1017.1;1024.075
1017.1;1006.7;1011.9
1006.65;1014.55;1010.6
1014.25;1001.7;1007.975
1001.5;999.65;1000.575
999.7;993;996.35
993.35;1003.9;998.625
1003.45;1025.25;1014.35
1025.55;1030.55;1028.05
1030.6;1037.15;1033.875
1037.15;1013.9;1025.525
1013.5;1011.3;1012.4
1011.55;1013.85;1012.7
1013.9;1002.7;1008.3
1002.8;1000.6;1001.7
1000.6;978.2;989.4
977.4;984.3;980.85
984.45;999.4;991.925
999.55;1009.15;1004.35
1009.15;1016.95;1013.05
1017.05;1031.5;1024.275
1032;1018.1;1025.05
1018;1004.85;1011.425
1003.8;962.2;983
958.9;949.8;954.35
951.8;951.2;951.5
950.65;958.65;954.65
958.65;940.7;949.675
941.5;947.2;944.35
947.1;943.5;945.3
943.75;934.2;938.975
934.2;929.7;931.95
929.45;924.3;926.875
922.85;929.5;926.175
929.75;932.3;931.025
935.25;934.05;934.65
930.9;938.3;934.6
937.45;945.4;941.425
945.85;951.85;948.85
950.4;950.15;950.275
950.15;941.55;945.85
941.6;937.85;939.725
938.5;936;937.25
936.9;944.2;940.55
944.2;952.15;948.175
952.15;959.85;956
959.85;973.1;966.475
973.7;966.55;970.125
964.65;971.55;968.1
972.05;968;970.025
967.95;963.25;965.6
963.5;967.9;965.7
967.85;982.45;975.15
982.35;976.85;979.6
977.65;990.8;984.225
990.8;1002.6;996.7
1000.05;1006.8;1003.425
1006.85;1015.15;1011
1015.9;1010.65;1013.275
1010.7;1021.05;1015.875
1021.1;1035.05;1028.075
1036.2;1046.4;1041.3
1046;1052.1;1049.05
1052;1037.8;1044.9
1038;1044.1;1041.05
1044.2;1051.3;1047.75
1050.95;1056.2;1053.575
1056.5;1051.8;1054.15
1052.3;1081.95;1067.125
1082.8;1086.75;1084.775
1085.95;1092.55;1089.25
1092.65;1100.25;1096.45
1100.6;1089.2;1094.9
1089.2;1085.35;1087.275
1085.65;1106.65;1096.15
1106.8;1116.35;1111.575
1117.45;1125.55;1121.5
1125.6;1134.15;1129.875
1133.95;1130.7;1132.325
1131.55;1133.8;1132.675
1133.8;1144.65;1139.225
1145.6;1138.45;1142.025
1138.9;1140.55;1139.725
1141.45;1145.9;1143.675
1146.35;1141.05;1143.7
1146;1162.35;1154.175
1162.3;1161.65;1161.975
1161.2;1171.5;1166.35
1171.5;1159.85;1165.675
1158.7;1168.75;1163.725
1168.85;1152;1160.425
1151.85;1140;1145.925
1140;1115.8;1127.9
1115.35;1109.2;1112.275
1109.6;1119.05;1114.325
1119.95;1139.45;1129.7
1135.5;1162.75;1149.125
1163.25;1169.2;1166.225
1169.25;1174.75;1172
1175.3;1183;1179.15
1183.3;1185.85;1184.575
1185.8;1195.75;1190.775
1196.05;1203.6;1199.825
1203.9;1184.45;1194.175
1184.1;1171.05;1177.575
1170.75;1196.95;1183.85
1199.7;1222.65;1211.175
1222.6;1232.85;1227.725
1233.95;1234.75;1234.35
1235.35;1246.9;1241.125
1247;1247.75;1247.375
1247.9;1281.4;1264.65
1286.05;1277.7;1281.875
1280.8;1287.4;1284.1
1288.2;1300.95;1294.575
1301.5;1311.15;1306.325
1311.95;1271.1;1291.525
1270.2;1318.2;1294.2
1318.75;1340.3;1329.525
1340.2;1341.05;1340.625
1341.2;1356.55;1348.875
1356.7;1375.95;1366.325
1375.95;1385.45;1380.7
1387.2;1359.35;1373.275
1358.9;1372.7;1365.8
1373;1398.4;1385.7
1398.4;1417.35;1407.875
1417.8;1407.05;1412.425
1407;1409.55;1408.275
1409.65;1403.15;1406.4
1405.55;1372.1;1388.825
1371.75;1329.25;1350.5
1330.15;1357.95;1344.05
1357.95;1341.6;1349.775
1341.45;1302.35;1321.9
1303.2;1322.15;1312.675
1319.25;1302.9;1311.075
1302.85;1328.2;1315.525
1324.85;1372.05;1348.45
1371.45;1357.2;1364.325
1357.55;1386.95;1372.25
1386.9;1399.95;1393.425
1400.7;1417.1;1408.9
1416.6;1420.85;1418.725
1420.85;1449.3;1435.075
1449.45;1478.9;1464.175
1478.95;1477.85;1478.4
1477.85;1478.6;1478.225
1487.85;1502.1;1494.975
1507.1;1523.1;1515.1
1523.35;1546.75;1535.05
1548.7;1520.8;1534.75
1521.45;1537;1529.225
1537.3;1555.7;1546.5
1565.2;1569.45;1567.325
1569.7;1542.7;1556.2
1546.2;1506.5;1526.35
1506.75;1494.1;1500.425
1494.75;1470.45;1482.6
1485.8;1506.05;1495.925
1506.05;1521.95;1514
1522.05;1485.3;1503.675
1485.45;1481.75;1483.6
1481.3;1498.45;1489.875
1499.25;1516.85;1508.05
1517.1;1555.9;1536.5
1556.5;1601.65;1579.075
1601.3;1618.7;1610
1618.7;1609.15;1613.925
1610.55;1612.2;1611.375
1612.1;1592.05;1602.075
1603.55;1594.5;1599.025
1594.5;1601.15;1597.825
1601.3;1603.8;1602.55
1610.4;1579.95;1595.175
1577.2;1550.45;1563.825
1549.65;1562.8;1556.225
1563.1;1579.9;1571.5
1579.15;1564.4;1571.775
1563.95;1540.6;1552.275
1542.85;1522.3;1532.575
1520.4;1540.7;1530.55
1541.35;1543.9;1542.625
1543.95;1568.65;1556.3
1568.85;1598.35;1583.6
1598.55;1615.25;1606.9
1615.85;1657.65;1636.75
1657.65;1658.5;1658.075
1660.7;1670.5;1665.6
1670.65;1675.2;1672.925
1675.5;1645.8;1660.65
1644.85;1646.25;1645.55
1646.4;1675.85;1661.125
1675.75;1686.9;1681.325
1688.35;1695.4;1691.875
1695.8;1698.9;1697.35
1699.7;1723.95;1711.825
1723.9;1736.25;1730.075
1736.35;1733.25;1734.8
1733.2;1756.1;1744.65
1757;1778.55;1767.775
1778.85;1789.15;1784
1789.1;1780.3;1784.7
1788.45;1808.7;1798.575
1804.7;1837.05;1820.875
1838.05;1874.05;1856.05
1878.9;1873.25;1876.075
1868.9;1879.75;1874.325
1880.35;1912.25;1896.3
1912.25;1946.05;1929.15
1946.3;1955;1950.65
1955.1;1926.7;1940.9
1927.95;1916.75;1922.35
1918.1;1968.55;1943.325
1969;1971.9;1970.45
1972;1945.6;1958.8
1944.7;1963.6;1954.15
1987.4;1982.15;1984.775
1983.2;1944.45;1963.825
1944.15;1900.65;1922.4
1901.9;1935.35;1918.625
1928.8;1893.25;1911.025
1895.45;1824.6;1860.025
1824.7;1770.5;1797.6
1771.1;1847.55;1809.325
1847.9;1904.7;1876.3
1903.9;1863.1;1883.5
1863;1843.6;1853.3
1843.7;1809.75;1826.725
1809.3;1769;1789.15
1769.1;1822.2;1795.65
1823.5;1804.5;1814
1804.35;1833.65;1819
1834.9;1880.7;1857.8
1880.85;1880.75;1880.8
1891.8;1891.5;1891.65
1892.2;1885.3;1888.75
1875.6;1913.6;1894.6
1914.45;1913.55;1914
1913.55;1920.1;1916.825
1920;1916.45;1918.225
1916.65;1858.3;1887.475
1858.25;1852.65;1855.45
1853;1808.2;1830.6
1808.4;1821.35;1814.875
1833.65;1786.8;1810.225
1787.45;1765.8;1776.625
1765.9;1800.3;1783.1
1798.35;1852.7;1825.525
1852.45;1860.4;1856.425
1859.3;1843.85;1851.575
1843.9;1867.7;1855.8
1868.15;1885.25;1876.7
1884.5;1866.05;1875.275
1866.3;1844.35;1855.325
1843.95;1805.4;1824.675
1805.2;1812.2;1808.7
1812.45;1763.4;1787.925
1763.35;1749.35;1756.35
1749.6;1749.85;1749.725
1750;1716.65;1733.325
1716.3;1725.1;1720.7
1726.3;1685;1705.65
1685.15;1696.4;1690.775
1697.4;1692.1;1694.75
1691.95;1704.45;1698.2
1704.45;1747.5;1725.975
1747.35;1762.05;1754.7
1762.15;1750.15;1756.15
1744.6;1771.9;1758.25
1771.45;1819.65;1795.55
1856.1;1841.1;1848.6
1841.1;1856.6;1848.85
1870.8;1851.15;1860.975
1856.4;1848.7;1852.55
1854;1853.55;1853.775
1860.3;1838.2;1849.25
1838.5;1878.45;1858.475
1878.5;1861.95;1870.225
1863.85;1868.95;1866.4
1869.2;1868.1;1868.65
1868.2;1844.05;1856.125
1844.4;1844.25;1844.325
1844.35;1873.35;1858.85
1873.55;1889.55;1881.55
1890.85;1892.45;1891.65
1890.05;1817.25;1853.65
1819;1816.55;1817.775
1816.7;1808.95;1812.825
1820.55;1796.1;1808.325
1796.1;1766.7;1781.4
1769.1;1793.1;1781.1
1789.45;1809.9;1799.675
1810.3;1832.8;1821.55
1832.85;1804.45;1818.65
1804.4;1769.1;1786.75
1768.7;1699.45;1734.075
1699.25;1711.1;1705.175
1707.95;1717.5;1712.725
1717.05;1582.4;1649.725
1582.5;1388.75;1485.625
1392.95;1503.95;1448.45
1508.05;1567.85;1537.95
1566.5;1543.85;1555.175
1545.05;1560.2;1552.625
1563.65;1608.85;1586.25
1608.9;1606.7;1607.8
1608.15;1598.8;1603.475
1590.15;1586.4;1588.275
1586.35;1508.75;1547.55
1507.05;1483.6;1495.325
1483.9;1507.9;1495.9
1508;1535.2;1521.6
1535.8;1495.1;1515.45
1494.85;1521.1;1507.975
1521.6;1542.55;1532.075
1542.6;1550.55;1546.575
1550.45;1548.3;1549.375
1547.7;1544.75;1546.225
1544.95;1508.45;1526.7
1508.15;1481.35;1494.75
1481.45;1501;1491.225
1500.95;1494.75;1497.85
1494.7;1512.05;1503.375
1511.95;1491.2;1501.575
1490.75;1482;1486.375
1482.85;1474.7;1478.775
1474.8;1446.1;1460.45
1445.35;1470.75;1458.05
1471.5;1488.5;1480
1488.6;1514.35;1501.475
1514.35;1518.3;1516.325
1518.7;1505.6;1512.15
1506.65;1537.2;1521.925
1537.05;1537.5;1537.275
1537.55;1526.85;1532.2
1526.65;1558.25;1542.45
1558.05;1566.8;1562.425
1567.25;1518.15;1542.7
1517.45;1553.2;1535.325
1548.6;1556.95;1552.775
1560;1539.3;1549.65
1535.1;1522.75;1528.925
1523.1;1539.4;1531.25
1538.15;1558.8;1548.475
1559.2;1571.6;1565.4
1571.7;1566.1;1568.9
1566.15;1581.4;1573.775
1581.6;1598.1;1589.85
1587.6;1601.6;1594.6
1602.15;1618;1610.075
1617.95;1600.75;1609.35
1600.85;1594.15;1597.5
1594.7;1618.7;1606.7
1618.9;1632.3;1625.6
1631.55;1639.05;1635.3
1639.95;1630.6;1635.275
1631.3;1626.55;1628.925
1626.4;1654.95;1640.675
1654.85;1633.4;1644.125
1633.25;1642.6;1637.925
1642.75;1652.15;1647.45
1652.1;1621.6;1636.85
1624.3;1607.2;1615.75
1598.2;1598.2;1598.2
1597.5;1599.15;1598.325
1624;1604.35;1614.175
1604.15;1581.8;1592.975
1581.9;1609.2;1595.55
1609.2;1590.35;1599.775
1590.9;1578.2;1584.55
1578.2;1591.6;1584.9
1592.2;1595.7;1593.95
1595.75;1610.75;1603.25
1610.85;1609;1609.925
1609.45;1628.45;1618.95
1628.5;1631.75;1630.125
1631.7;1635.45;1633.575
1635.5;1629.3;1632.4
1629.65;1634.1;1631.875
1634.6;1644;1639.3
1643.95;1650.15;1647.05
1650.6;1656.25;1653.425
1656.25;1649;1652.625
1649.45;1668.75;1659.1
1668.25;1675.2;1671.725
1675.2;1685.55;1680.375
1685.7;1683.2;1684.45
1683.6;1705.7;1694.65
1702.7;1733.65;1718.175
1734.05;1728.8;1731.425
1728.75;1750.2;1739.475
1749.75;1753.9;1751.825
1753.1;1726.15;1739.625
1726.15;1722.5;1724.325
1722.4;1717.5;1719.95
1717.45;1700.25;1708.85
1700.55;1727.95;1714.25
1728.3;1745.5;1736.9
1744.4;1775.15;1759.775
1776.75;1805.65;1791.2
1805.85;1812.45;1809.15
1811.7;1794.9;1803.3
1793;1815.7;1804.35
1815.65;1820.2;1817.925
1812.85;1817.8;1815.325
1817.85;1807.75;1812.8
1808.45;1786.9;1797.675
1784.8;1794.75;1789.775
1794.8;1795;1794.9
1796.05;1786;1791.025
1787.2;1808.4;1797.8
1808.6;1790.05;1799.325
1790.35;1779.75;1785.05
1780;1757.25;1768.625
1777.85;1781.05;1779.45
1781.15;1783.85;1782.5
1783.9;1800.1;1792
1800.85;1786.9;1793.875
1787.3;1797.75;1792.525
1798.3;1813.7;1806
1814.15;1837.4;1825.775
1837.8;1834.85;1836.325
1836.05;1852.3;1844.175
1852.45;1862.8;1857.625
1863.55;1858.75;1861.15
1859.65;1876.1;1867.875
1876.45;1870.55;1873.5
1871.9;1872.95;1872.425
1872.8;1879;1875.9
1879.05;1888.65;1883.85
1890.45;1892.05;1891.25
1891.95;1872.35;1882.15
1872.55;1873.35;1872.95
1873.35;1892.6;1882.975
1893.15;1904.05;1898.6
1904.25;1901.05;1902.65
1899.3;1939.65;1919.475
1940.25;1958.8;1949.525
1960.75;1962.05;1961.4
1962.75;1999;1980.875
1991.9;1996.2;1994.05
1996.3;1993.15;1994.725
1990.6;1992.7;1991.65
1994.15;1977.95;1986.05
1977.8;1989.95;1983.875
1990.2;1969;1979.6
1970.6;1985.35;1977.975
1985.2;2006.8;1996
2006.8;2028.7;2017.75
2028.8;2033.2;2031
2032.85;2012.1;2022.475
2012.5;2026.85;2019.675
2027.8;2044.65;2036.225
2040.6;2035.35;2037.975
2035.6;2045.15;2040.375
2045.35;2062.7;2054.025
2061.6;2062.6;2062.1
2063.6;2071.35;2067.475
2071.55;2069.6;2070.575
2070.55;2059.8;2065.175
2059.85;2080.5;2070.175
2080;2115;2097.5
2116.95;2103.75;2110.35
2103.75;2032.2;2067.975
2031.55;1998.35;2014.95
1998.25;2015.5;2006.875
2016.75;1982;1999.375
1982.7;1952.05;1967.375
1953.6;1913.6;1933.6
1922.5;1954.55;1938.525
1954.9;1931.1;1943
1931.75;1932.9;1932.325
1933.05;1934.05;1933.55
1934.1;1926.65;1930.375
1928.1;1925.3;1926.7
1925.3;1909;1917.15
1908.85;1931.85;1920.35
1931.9;1955;1943.45
1955.25;2008.3;1981.775
2008.45;2057.6;2033.025
2057.75;2059.85;2058.8
2062.15;2052.25;2057.2
2052.35;2079.45;2065.9
2079.4;2077.95;2078.675
2097.45;2055.1;2076.275
2055;2055.15;2055.075
2055.2;2070;2062.6
2070.1;2063.35;2066.725
2063.35;2082.05;2072.7
2083.05;2098.25;2090.65
2098.25;2089.95;2094.1
2090;2068.8;2079.4
2069.1;2061.9;2065.5
2062.45;2055.55;2059
2055.15;2043.2;2049.175
2043.4;2058.4;2050.9
2058.7;2057.1;2057.9
2057.75;2055.3;2056.525
2057.3;2060.9;2059.1
2061.2;2103.25;2082.225
2103.1;2084.4;2093.75
2084.6;2093.25;2088.925
2093.4;2128.85;2111.125
2129.1;2148.15;2138.625
2148.25;2160.1;2154.175
2160.65;2168.95;2164.8
2169.1;2160.8;2164.95
2160.85;2167.4;2164.125
2167.7;2154;2160.85
2153.8;2146.35;2150.075
2146.55;2128.95;2137.75
2129.35;2125.55;2127.45
2123.95;2098.5;2111.225
2097.75;2109.15;2103.45
2117.95;2096.6;2107.275
2096.75;2061.6;2079.175
2061.2;2026.4;2043.8
2026.6;2015.4;2021
2015.75;2029.45;2022.6
2029.4;1983.85;2006.625
1983.65;1993.7;1988.675
1994.5;2035.65;2015.075
2035.9;2067.65;2051.775
2067.65;2063.4;2065.525
2063.2;2052.55;2057.875
2054;2069.3;2061.65
2069.15;2052.85;2061
2053.05;2031.2;2042.125
2032.75;2008.2;2020.475
2002.75;2024.95;2013.85
2024.9;2025.45;2025.175
2022.5;1956.3;1989.4
1955.5;1927.8;1941.65
1927.9;1909.4;1918.65
1908.5;1929.7;1919.1
1930.5;1948.55;1939.525
1950.6;1967.35;1958.975
1968.45;1970.95;1969.7
1971.05;1957.1;1964.075
1959.45;1935.4;1947.425
1935.65;1941.3;1938.475
1943.2;1902.5;1922.85
1903.1;1916.75;1909.925
1916.95;1920.7;1918.825
1920.5;1942.6;1931.55
1942.6;1963.3;1952.95
1962.3;1977.5;1969.9
1978.05;2000.75;1989.4
2001;1994.3;1997.65
1990.55;1985.95;1988.25
1985.95;1993.15;1989.55
1992.5;1988.3;1990.4
1991.5;2012.6;2002.05
2013.1;1990.8;2001.95
1990.65;1982.75;1986.7
1983.15;1990.85;1987
1991.85;1992.4;1992.125
1992.1;2013.9;2003
2016;2028.6;2022.3
2028.55;2043.85;2036.2
2043.5;2074.7;2059.1
2073.25;2076.4;2074.825
2076.55;2072.4;2074.475
2072.5;2087.55;2080.025
2087.8;2087.55;2087.675
2087.85;2064.65;2076.25
2064.1;2094.25;2079.175
2094.1;2092.35;2093.225
2092;2092.8;2092.4
2091.95;2098.15;2095.05
2094.7;2112.4;2103.55
2112.25;2103.2;2107.725
2103.45;2090.6;2097.025
2090.7;2102.75;2096.725
2103.65;2112.35;2108
2110.5;2128.65;2119.575
2128.3;2123.7;2126
2123.6;2123.4;2123.5
2130.8;2144.35;2137.575
2144.75;2170;2157.375
2167.8;2187.35;2177.575
2187.35;2183.85;2185.6
2184;2194.35;2189.175
2194.35;2199.8;2197.075
2199.8;2169.85;2184.825
2170.2;2191.65;2180.925
2191.55;2220.6;2206.075
2220.45;2211.9;2216.175
2212.05;2230.65;2221.35
2231.2;2210.75;2220.975
2211.35;2228.2;2219.775
2228.3;2179.4;2203.85
2183.55;2196.2;2189.875
2195.55;2218.85;2207.2
2219.1;2220.8;2219.95
2221.45;2204.05;2212.75
2204.4;2185.1;2194.75
2185.1;2212.55;2198.825
2212.95;2234;2223.475
2234.25;2237.3;2235.775
2236.9;2241.9;2239.4
2240.95;2230.5;2235.725
2231;2265.6;2248.3
2266.65;2291.75;2279.2
2289.25;2303.15;2296.2
2304.25;2319.1;2311.675
2318.05;2312.3;2315.175
2312.05;2318.05;2315.05
2321.9;2353.65;2337.775
2359.1;2357;2358.05
2357.75;2367.8;2362.775
2367.35;2361.2;2364.275
2361.95;2324.4;2343.175
2324.75;2318.7;2321.725
2322.3;2360.15;2341.225
2358.9;2380.9;2369.9
2381.05;2361.55;2371.3
2361.65;2369.8;2365.725
2369.8;2403.15;2386.475
2404.65;2388.45;2396.55
2400.8;2383.45;2392.125
2383.45;2367.85;2375.65
2369.55;2326.1;2347.825
2326.1;2322.5;2324.3
2323.1;2354.55;2338.825
2354.6;2357.05;2355.825
2359.2;2337.65;2348.425
2337.8;2367.75;2352.775
2369.05;2384.65;2376.85
2384.7;2405.75;2395.225
2406.45;2415.8;2411.125
2417.1;2422.95;2420.025
2422.4;2428.65;2425.525
2429;2454.45;2441.725
2448.8;2455.45;2452.125
2455.85;2484.15;2470
2484;2500.35;2492.175
2500.4;2492.45;2496.425
2492.85;2523.95;2508.4
2524.9;2552.35;2538.625
2555.45;2567.1;2561.275
2567.2;2578;2572.6
2576.7;2567.3;2572
2567.85;2476.5;2522.175
2480.5;2477.75;2479.125
2477.85;2557.35;2517.6
2558.5;2574.85;2566.675
2574.45;2598.05;2586.25
2598.6;2611.2;2604.9
2607.9;2601.4;2604.65
2601;2630.05;2615.525
2630;2663.35;2646.675
2663.7;2644.4;2654.05
2643.8;2579.15;2611.475
2577.2;2574.05;2575.625
2577.1;2566.85;2571.975
2569.15;2589.55;2579.35
2584.4;2537.3;2560.85
2537.7;2484.4;2511.05
2488.4;2485.15;2486.775
2485.25;2468.2;2476.725
2467.8;2412.45;2440.125
2421.4;2395.45;2408.425
2397.85;2443.75;2420.8
2444.2;2394.85;2419.525
2394.95;2418.2;2406.575
2418.45;2408.5;2413.475
2408.95;2352.9;2380.925
2352.65;2316.05;2334.35
2314.85;2370.95;2342.9
2366.8;2386.75;2376.775
2386.45;2419.05;2402.75
2419.25;2461.6;2440.425
2463.65;2492.65;2478.15
2493.1;2489.1;2491.1
2489.1;2500.7;2494.9
2500.85;2548.65;2524.75
2548.55;2558.7;2553.625
2559.45;2582.75;2571.1
2558.45;2603.95;2581.2
2604;2620.05;2612.025
2620.1;2602.5;2611.3
2603.25;2572.85;2588.05
2572.85;2608.6;2590.725
2608.9;2635;2621.95
2635.35;2664.3;2649.825
2664.85;2683.45;2674.15
2683.6;2712;2697.8
2712.35;2698.3;2705.325
2698.1;2652.25;2675.175
2651.6;2698.95;2675.275
2699.55;2697.95;2698.75
2697.6;2660.5;2679.05
2661.4;2662.3;2661.85
2662.3;2693;2677.65
2694.95;2706.7;2700.825
2706.75;2756.45;2731.6
2756.4;2776.2;2766.3
2776.8;2812.3;2794.55
2812.8;2804.55;2808.675
2805.2;2778.55;2791.875
2778.65;2810.15;2794.4
2808.35;2842.6;2825.475
2843.15;2826.2;2834.675
2826.45;2822.9;2824.675
2826.7;2835.25;2830.975
2835.7;2804.85;2820.275
2804.3;2749.6;2776.95
2746.25;2805.9;2776.075
2806.8;2794.05;2800.425
2792.75;2821.95;2807.35
2823.95;2836.55;2830.25
2836.8;2835.95;2836.375
2835.95;2883.35;2859.65
2883;2904.4;2893.7
2904.45;2899.85;2902.15
2899.85;2914;2906.925
2913.35;2910.1;2911.725
2910.15;2870.8;2890.475
2869.35;2850.7;2860.025
2851.4;2850.55;2850.975
2851.35;2833.1;2842.225
2833.8;2829.1;2831.45
2809.9;2809.2;2809.55
2811.1;2870.85;2840.975
2870.8;2900.95;2885.875
2900.3;2884.05;2892.175
2886.35;2908;2897.175
2908.75;2940.35;2924.55
2941.9;2982.75;2962.325
2983.3;2974.5;2978.9
2968.95;3001.1;2985.025
3001.3;2971.55;2986.425
2972.2;2967.45;2969.825
2968.1;2940.6;2954.35
2940.95;3000.45;2970.7
3001.15;3020.1;3010.625
3018.2;3008.95;3013.575
3009.15;3027.55;3018.35
3026.15;3041.15;3033.65
3040.25;3017.55;3028.9
3001.4;3022.2;3011.8
3023.1;3021.6;3022.35
3021.65;2981.5;3001.575
2982.35;3005.85;2994.1
3008.55;3035.5;3022.025
3035.65;3050.8;3043.225
3050.85;3062.1;3056.475
3061.7;3050.05;3055.875
3050.3;3067.45;3058.875
3067.9;3074.7;3071.3
3074.6;3123.1;3098.85
3124.25;3150.7;3137.475
3151.3;3147.35;3149.325
3147.25;3190.4;3168.825
3190.45;3182.8;3186.625
3183.45;3116.7;3150.075
3116.75;3129.1;3122.925
3129.05;3183.9;3156.475
3184.1;3202.65;3193.375
3197.2;3195.35;3196.275
3197.3;3226.6;3211.95
3226.9;3234.05;3230.475
3234.2;3265.65;3249.925
3264.65;3262.3;3263.475
3263.35;3240.15;3251.75
3240.85;3247.15;3244
3247.15;3279.8;3263.475
3283.4;3321.65;3302.525
3321.45;3325;3323.225
3324.85;3354.2;3339.525
3354.25;3418.95;3386.6
3420.55;3402.55;3411.55
3403.15;3473.3;3438.225
3473.1;3483.15;3478.125
3483.15;3510.9;3497.025
3525.6;3454.8;3490.2
3455;3478.45;3466.725
3479.1;3380;3429.55
3380.4;3345.5;3362.95
3342.15;3425.15;3383.65
3429;3518.1;3473.55
3523.65;3535.85;3529.75
3539.8;3573.5;3556.65
3576.75;3573.05;3574.9
3572.8;3548.9;3560.85
3548.8;3462.65;3505.725
3462.65;3555.75;3509.2
3554.7;3508.1;3531.4
3507.45;3508.35;3507.9
3508.35;3557.6;3532.975
3557.55;3605.45;3581.5
3604.4;3634.25;3619.325
3630.65;3648.4;3639.525
3649.45;3663.95;3656.7
3668.65;3693.15;3680.9
3694.65;3720.55;3707.6
3720.75;3754.25;3737.5
3755.8;3701.05;3728.425
3704.15;3650.05;3677.1
3651;3502.95;3576.975
3502.95;3523.3;3513.125
3525.05;3635.1;3580.075
3636.45;3388.9;3512.675
3391.85;3246.9;3319.375
3254.3;3081.35;3167.825
3068.6;3199.35;3133.975
3203.5;3115.55;3159.525
3114.7;3177.7;3146.2
3177.7;3209.6;3193.65
3207.25;3214.9;3211.075
3215.5;3185.3;3200.4
3181.95;3071.05;3126.5
3072.55;2962.25;3017.4
2961.5;3091.35;3026.425
3092.6;3016.65;3054.625
3015.05;2937.3;2976.175
2935.25;2860.45;2897.85
2856.9;2724.35;2790.625
2721.2;2866.3;2793.75
2867.65;2776.85;2822.25
2773.6;2663.3;2718.45
2665.05;2632.8;2648.925
2634.1;2798.8;2716.45
2799.85;2890.35;2845.1
2892;2916.9;2904.45
2919;2861.3;2890.15
2861.4;2923.45;2892.425
2923.75;2994.75;2959.25
2993.55;3042.7;3018.125
3043.15;3050.3;3046.725
3051.8;2943.2;2997.5
2943.6;2982.45;2963.025
2982.2;2981.1;2981.65
2982.9;2997.9;2990.4
2993.5;3128.2;3060.85
3128.75;3150.95;3139.85
3151.05;3138.65;3144.85
