1010.9,1013.5,1012.2,0.0163230241,0.0168469488,0.0159583743
1013.65,1001.1,1007.375,0.0168310978,0.0145462642,0.0150633475
1000.7,1006.95,1003.825,0.0144385323,0.0156316678,0.0144048304
1006.9,1008.6,1007.75,0.0155840077,0.0159378073,0.0151329092
1008.45,995.2,1001.825,0.0158703765,0.0134515836,0.0140338348
992.05,998.55,995.3,0.0128404094,0.0140731395,0.0128234618
998.6,998.85,998.725,0.0140505487,0.0141288012,0.0134587917
998.95,1001.65,1000.3,0.0141152127,0.0146483107,0.0137509507
1001.4,992,996.7,0.0145678602,0.0128578585,0.0130831587
991.75,985.75,988.75,0.0127849832,0.0116982392,0.0116084513
985.75,994.9,990.325,0.0116764586,0.0133959219,0.0119006103
994.15,983.6,988.875,0.013228393,0.0112993302,0.0116316385
983.45,976.05,979.75,0.0112515242,0.0098985101,0.0099389712
975.6,969.6,972.6,0.0098012046,0.008701783,0.0086126621
969.85,970.3,970.075,0.0087388686,0.0088316604,0.0081442802
969.95,966.2,968.075,0.008757344,0.0080709501,0.0077732846
964.65,970.05,967.35,0.0077781473,0.0087852756,0.0076387987
970.1,969.9,970,0.0087850571,0.0087574448,0.0081303678
969.95,976.45,973.2,0.008757344,0.0099727258,0.0087239607
976.15,963.15,969.65,0.0099028193,0.0075050559,0.0080654436
961.15,955.2,958.175,0.007131508,0.0060300202,0.0059368566
955.35,948.2,951.775,0.0060599342,0.0047312466,0.0047496707
948.1,948.2,948.15,0.0047204671,0.0047312466,0.0040772413
947.8,954.75,951.275,0.0046650408,0.0059465276,0.0046569218
954.8,960.8,957.8,0.0059583195,0.0070690391,0.0058672949
960.85,954.75,957.8,0.0070760817,0.0059465276,0.0058672949
954.8,958.45,956.625,0.0059583195,0.0066330222,0.005649335
958.45,971.05,964.75,0.0066326719,0.0089708147,0.0071565045
971.5,972.45,971.975,0.0090437128,0.0092305694,0.008496726
972.9,973.6,973.25,0.0093023685,0.0094439394,0.0087332356
973.7,973.3,973.5,0.0094501718,0.0093882776,0.0087796101
973.8,971.65,972.725,0.0094686472,0.0090821382,0.0086358493
971.75,967.35,969.55,0.0090899013,0.0082843201,0.0080468938
967.5,962.5,965,0.0083046964,0.0073844555,0.0072028789
962.9,957.35,960.125,0.0074548276,0.0064289293,0.0062985772
957.7,946.9,952.3,0.0064941063,0.0044900458,0.0048470571
946.8,932.2,939.5,0.0044802867,0.0017626213,0.0024726855
932.35,922.7,927.525,0.0018105901,0,0.0002513495
922.55,936.9,929.725,0,0.002634655,0.0006594446
936.15,937.75,936.95,0.0025126557,0.0027923632,0.0019996661
937.35,951.4,944.375,0.0027343606,0.0053249717,0.0033769871
951.45,951.45,951.45,0.0053393933,0.0053342487,0.004689384
951.6,962.1,956.85,0.0053671064,0.0073102399,0.005691072
962.85,962.3,962.575,0.0074455899,0.0073473477,0.0067530468
962.35,960.7,961.525,0.0073532129,0.0070504852,0.0065582741
960.5,956.95,958.725,0.0070114178,0.0063547136,0.0060388803
957.55,954.05,955.8,0.0064663932,0.0058166503,0.0054962993
953.9,959.85,956.875,0.0057920408,0.006892777,0.0056957094
960.35,962.65,961.5,0.0069837047,0.0074122864,0.0065536367
964.15,971.9,968.025,0.0076857702,0.0091285229,0.0077640097
972.3,990.35,981.325,0.0091915161,0.012551719,0.0102311302
990.35,996.85,993.6,0.0125263275,0.0137577231,0.0125081155
996.85,1001.6,999.225,0.0137272291,0.0146390337,0.0135515406
1001.8,1008.75,1005.275,0.0146417618,0.0159656382,0.0146738021
1009.5,1020.15,1014.825,0.0160643683,0.0180807837,0.016445306
1020.9,1026.2,1023.55,0.018170565,0.0192032952,0.0180637741
1026.4,1036.15,1031.275,0.0191867125,0.0210494091,0.0194967445
1036.35,1031.1,1033.725,0.0210250157,0.0201124367,0.0199512141
1031.25,1049.7,1040.475,0.0200827698,0.0235634636,0.0212033241
1049.55,1050.15,1049.85,0.0234637697,0.0236469562,0.0229423658
1050.15,1067.9,1059.025,0.0235746222,0.026940275,0.024644308
1067.7,1055,1061.35,0.0268170565,0.0245468208,0.0250755903
1055.75,1036.4,1046.075,0.0246092451,0.0210957938,0.0222421117
1036.75,1045.95,1041.35,0.0210989173,0.0228676921,0.0213656347
1047.55,1069.8,1058.675,0.0230942615,0.0272927992,0.0245793838
1070.5,1058.65,1064.575,0.027334368,0.0252240384,0.0256738207
1058.35,1063.7,1061.025,0.0250896057,0.0261610108,0.0250153036
1064.1,1069.75,1066.925,0.0261519418,0.0272835223,0.0261097405
1069.95,1077,1073.475,0.0272327532,0.0286286806,0.027324751
1074.45,1086.2,1080.325,0.0280641466,0.0303356402,0.0285954108
1089,1078.45,1083.725,0.0307523187,0.0288977123,0.0292261032
1078.7,1073.25,1075.975,0.0288493515,0.0279329091,0.0277884954
1073.2,1077.95,1075.575,0.027833204,0.0288049428,0.0277142963
1077.85,1076,1076.925,0.0286923105,0.0284431415,0.0279647183
1075.45,1079.3,1077.375,0.0282489007,0.0290554205,0.0280481923
1079.3,1076,1077.65,0.028960204,0.0284431415,0.0280992042
1075.95,1085,1080.475,0.0283412778,0.0301129933,0.0286232355
1085.05,1094.8,1089.925,0.03002254,0.0319312763,0.0303761895
1095.65,1098.4,1097.025,0.0319809334,0.032599217,0.0316932238
1095.8,1091.95,1093.875,0.0320086465,0.0314024899,0.0311089057
1091.85,1093.5,1092.675,0.0312788678,0.0316900755,0.0308863084
1093.6,1100.15,1096.875,0.0316021875,0.0329239104,0.0316653991
